name,surface,aces,winner,total_pts
Rafael Nadal,Clay,5.0,True,113.0
Rafael Nadal,Clay,5.0,True,122.0
Fabio Fognini,Clay,3.0,False,111.0
Rafael Nadal,Clay,1.0,True,91.0
Kei Nishikori,Clay,0.0,False,65.0
Rafael Nadal,Clay,5.0,True,96.0
Stan Wawrinka,Clay,3.0,False,64.0
Rafael Nadal,Clay,6.0,True,177.0
Novak Djokovic,Clay,5.0,False,158.0
Rafael Nadal,Clay,5.0,True,100.0
David Ferrer,Clay,1.0,False,72.0
Rafael Nadal,Clay,0.0,True,87.0
Rafael Nadal,Clay,0.0,True,83.0
Rafael Nadal,Clay,1.0,True,95.0
Rafael Nadal,Clay,2.0,True,83.0
Rafael Nadal,Clay,10.0,True,114.0
Nicolas Almagro,Clay,4.0,False,91.0
Rafael Nadal,Clay,2.0,True,83.0
David Ferrer,Clay,1.0,False,48.0
Rafael Nadal,Clay,4.0,True,125.0
Novak Djokovic,Clay,3.0,False,116.0
Rafael Nadal,Clay,8.0,True,163.0
John Isner,Clay,13.0,False,136.0
Rafael Nadal,Clay,6.0,True,129.0
Rafael Nadal,Clay,1.0,True,84.0
Rafael Nadal,Clay,2.0,True,106.0
Rafael Nadal,Clay,4.0,True,102.0
Rafael Nadal,Clay,2.0,True,121.0
Andy Murray,Clay,5.0,False,102.0
Rafael Nadal,Clay,4.0,True,143.0
Roger Federer,Clay,11.0,False,130.0
Rafael Nadal,Clay,0.0,True,102.0
Rafael Nadal,Clay,1.0,True,93.0
Rafael Nadal,Clay,1.0,True,105.0
Lleyton Hewitt,Clay,5.0,False,84.0
Rafael Nadal,Clay,2.0,True,109.0
Rafael Nadal,Clay,4.0,True,117.0
Nicolas Almagro,Clay,5.0,False,106.0
Rafael Nadal,Clay,4.0,True,108.0
Jurgen Melzer,Clay,3.0,False,76.0
Rafael Nadal,Clay,7.0,True,100.0
Rafael Nadal,Clay,3.0,True,99.0
Rafael Nadal,Clay,2.0,True,95.0
Rafael Nadal,Clay,7.0,True,88.0
Lleyton Hewitt,Clay,2.0,False,53.0
Rafael Nadal,Clay,2.0,True,104.0
Rafael Nadal,Clay,1.0,True,89.0
Rafael Nadal,Clay,3.0,True,94.0
Jarkko Nieminen,Clay,0.0,False,58.0
Rafael Nadal,Clay,1.0,True,85.0
Nicolas Almagro,Clay,3.0,False,45.0
Rafael Nadal,Clay,0.0,True,108.0
Novak Djokovic,Clay,2.0,False,90.0
Rafael Nadal,Clay,0.0,True,92.0
Roger Federer,Clay,2.0,False,52.0
Rafael Nadal,Clay,1.0,True,99.0
Juan Martin Del Potro,Clay,0.0,False,74.0
Rafael Nadal,Clay,4.0,True,92.0
Rafael Nadal,Clay,3.0,True,120.0
Rafael Nadal,Clay,4.0,True,98.0
Lleyton Hewitt,Clay,8.0,False,71.0
Rafael Nadal,Clay,0.0,True,95.0
Rafael Nadal,Clay,3.0,True,106.0
Novak Djokovic,Clay,3.0,False,75.0
Rafael Nadal,Clay,2.0,True,136.0
Roger Federer,Clay,9.0,False,119.0
Rafael Nadal,Clay,1.0,True,106.0
Rafael Nadal,Clay,2.0,True,98.0
Rafael Nadal,Clay,6.0,True,156.0
Rafael Nadal,Clay,1.0,True,131.0
Lleyton Hewitt,Clay,4.0,False,103.0
Rafael Nadal,Clay,3.0,True,73.0
Novak Djokovic,Clay,2.0,False,53.0
Rafael Nadal,Clay,7.0,True,108.0
Rafael Nadal,Clay,3.0,True,121.0
Roger Federer,Clay,8.0,False,109.0
Rafael Nadal,Clay,5.0,True,98.0
Rafael Nadal,Clay,0.0,True,89.0
Xavier Malisse,Clay,2.0,False,58.0
Rafael Nadal,Clay,3.0,True,85.0
Richard Gasquet,Clay,2.0,False,59.0
Rafael Nadal,Clay,0.0,True,120.0
Sebastien Grosjean,Clay,2.0,False,100.0
Rafael Nadal,Clay,3.0,True,102.0
David Ferrer,Clay,1.0,False,70.0
Rafael Nadal,Clay,2.0,True,125.0
Roger Federer,Clay,3.0,False,114.0
Rafael Nadal,Clay,7.0,True,146.0
Rafael Nadal,Hard,6.0,True,94.0
Rafael Nadal,Hard,4.0,True,88.0
Rafael Nadal,Hard,11.0,True,110.0
Marin Cilic,Hard,10.0,False,86.0
Rafael Nadal,Hard,5.0,True,101.0
Rafael Nadal,Hard,4.0,True,111.0
Rafael Nadal,Hard,5.0,True,177.0
Rafael Nadal,Hard,2.0,True,55.0
David Ferrer,Hard,1.0,False,47.0
Rafael Nadal,Hard,5.0,True,87.0
Rafael Nadal,Hard,0.0,True,162.0
Rafael Nadal,Hard,3.0,True,166.0
Rafael Nadal,Hard,5.0,True,105.0
Rafael Nadal,Hard,6.0,True,126.0
Rafael Nadal,Hard,4.0,True,140.0
Rafael Nadal,Hard,4.0,True,89.0
Rafael Nadal,Hard,4.0,True,92.0
Rafael Nadal,Hard,5.0,True,109.0
Juan Martin Del Potro,Hard,7.0,False,76.0
Rafael Nadal,Hard,2.0,True,92.0
Rafael Nadal,Hard,2.0,True,96.0
Andreas Seppi,Hard,3.0,False,64.0
Rafael Nadal,Hard,1.0,True,92.0
Rafael Nadal,Hard,6.0,True,113.0
Rafael Nadal,Hard,8.0,True,123.0
Rafael Nadal,Hard,3.0,True,94.0
Rafael Nadal,Hard,3.0,True,84.0
Rafael Nadal,Hard,2.0,True,90.0
Rafael Nadal,Hard,3.0,True,136.0
Philipp Kohlschreiber,Hard,12.0,False,112.0
Rafael Nadal,Hard,2.0,True,82.0
Tommy Robredo,Hard,3.0,False,43.0
Rafael Nadal,Hard,3.0,True,102.0
Richard Gasquet,Hard,7.0,False,84.0
Rafael Nadal,Hard,1.0,True,121.0
Novak Djokovic,Hard,6.0,False,102.0
Rafael Nadal,Hard,6.0,True,119.0
Rafael Nadal,Hard,3.0,True,69.0
Rafael Nadal,Hard,2.0,True,109.0
David Nalbandian,Hard,6.0,False,84.0
Rafael Nadal,Hard,5.0,True,100.0
Rafael Nadal,Hard,6.0,True,84.0
Andy Roddick,Hard,9.0,False,51.0
Rafael Nadal,Hard,3.0,True,126.0
Andy Murray,Hard,8.0,False,106.0
Rafael Nadal,Hard,7.0,True,121.0
Rafael Nadal,Hard,8.0,True,113.0
Rafael Nadal,Hard,6.0,True,98.0
Gilles Simon,Hard,6.0,False,76.0
Rafael Nadal,Hard,9.0,True,104.0
Feliciano Lopez,Hard,10.0,False,75.0
Rafael Nadal,Hard,3.0,True,94.0
Mikhail Youzhny,Hard,3.0,False,64.0
Rafael Nadal,Hard,8.0,True,136.0
Novak Djokovic,Hard,5.0,False,119.0
Rafael Nadal,Hard,7.0,True,86.0
Richard Gasquet,Hard,4.0,False,51.0
Rafael Nadal,Hard,3.0,True,125.0
Rafael Nadal,Hard,2.0,True,113.0
Nicolas Almagro,Hard,5.0,False,90.0
Rafael Nadal,Hard,0.0,True,124.0
Gael Monfils,Hard,11.0,False,94.0
Rafael Nadal,Hard,1.0,True,113.0
Fernando Gonzalez,Hard,9.0,False,81.0
Rafael Nadal,Hard,7.0,True,130.0
Rafael Nadal,Hard,1.0,True,86.0
Rafael Nadal,Hard,5.0,True,87.0
Rafael Nadal,Hard,5.0,True,135.0
Sam Querrey,Hard,20.0,False,123.0
Rafael Nadal,Hard,3.0,True,112.0
Rafael Nadal,Hard,4.0,True,123.0
Rafael Nadal,Hard,5.0,True,74.0
Janko Tipsarevic,Hard,11.0,False,52.0
Rafael Nadal,Hard,2.0,True,95.0
Jo Wilfried Tsonga,Hard,7.0,False,66.0
Rafael Nadal,Hard,7.0,True,95.0
Rafael Nadal,Hard,7.0,True,120.0
Rafael Nadal,Hard,8.0,True,126.0
Rafael Nadal,Hard,6.0,True,102.0
Rafael Nadal,Hard,9.0,True,96.0
Rafael Nadal,Hard,4.0,True,111.0
Rafael Nadal,Hard,6.0,True,148.0
Rafael Nadal,Hard,2.0,True,108.0
Rafael Nadal,Grass,11.0,True,95.0
Rafael Nadal,Grass,10.0,True,126.0
Rafael Nadal,Grass,11.0,True,90.0
Jo Wilfried Tsonga,Grass,11.0,False,54.0
Rafael Nadal,Grass,5.0,True,84.0
Rafael Nadal,Grass,10.0,True,106.0
Sam Querrey,Grass,22.0,False,78.0
Rafael Nadal,Grass,3.0,True,95.0
Rafael Nadal,Grass,5.0,True,106.0
Rafael Nadal,Grass,5.0,True,91.0
Rafael Nadal,Grass,9.0,True,92.0
Rafael Nadal,Grass,3.0,True,177.0
Juan Martin Del Potro,Grass,33.0,False,164.0
Rafael Nadal,Grass,5.0,True,91.0
Rafael Nadal,Grass,4.0,True,107.0
Rafael Nadal,Grass,7.0,True,112.0
Rafael Nadal,Grass,1.0,True,92.0
Rafael Nadal,Grass,6.0,True,125.0
Rafael Nadal,Grass,11.0,True,129.0
Rafael Nadal,Grass,9.0,True,136.0
Rafael Nadal,Grass,6.0,True,106.0
Rafael Nadal,Grass,4.0,True,90.0
Rafael Nadal,Grass,9.0,True,104.0
Rafael Nadal,Grass,7.0,True,101.0
Rafael Nadal,Grass,13.0,True,138.0
Juan Martin Del Potro,Grass,11.0,False,133.0
Rafael Nadal,Grass,5.0,True,126.0
Rafael Nadal,Grass,6.0,True,118.0
Andy Murray,Grass,15.0,False,98.0
Rafael Nadal,Grass,8.0,True,102.0
Kei Nishikori,Grass,4.0,False,81.0
Rafael Nadal,Grass,5.0,True,123.0
Rafael Nadal,Grass,12.0,True,165.0
Rafael Nadal,Grass,8.0,True,99.0
Rafael Nadal,Grass,12.0,True,121.0
Rafael Nadal,Grass,4.0,True,98.0
Andy Murray,Grass,15.0,False,91.0
Rafael Nadal,Grass,5.0,True,93.0
Tomas Berdych,Grass,13.0,False,78.0
Rafael Nadal,Grass,17.0,True,111.0
Rafael Nadal,Grass,4.0,True,131.0
Rafael Nadal,Grass,5.0,True,100.0
Rafael Nadal,Grass,3.0,True,99.0
Mikhail Youzhny,Grass,4.0,False,66.0
Rafael Nadal,Grass,4.0,True,98.0
Andy Murray,Grass,5.0,False,59.0
Rafael Nadal,Grass,6.0,True,96.0
Rafael Nadal,Grass,6.0,True,209.0
Roger Federer,Grass,25.0,False,204.0
Rafael Nadal,Grass,4.0,True,110.0
Rafael Nadal,Grass,4.0,True,87.0
Rafael Nadal,Grass,5.0,True,174.0
Rafael Nadal,Grass,11.0,True,139.0
Mikhail Youzhny,Grass,6.0,False,115.0
Rafael Nadal,Grass,6.0,True,105.0
Tomas Berdych,Grass,11.0,False,79.0
Rafael Nadal,Grass,4.0,True,71.0
Novak Djokovic,Grass,7.0,False,61.0
Rafael Nadal,Grass,3.0,True,115.0
Rafael Nadal,Grass,7.0,True,168.0
Rafael Nadal,Grass,18.0,True,105.0
Andre Agassi,Grass,7.0,False,82.0
Rafael Nadal,Grass,7.0,True,106.0
Rafael Nadal,Grass,6.0,True,103.0
Jarkko Nieminen,Grass,5.0,False,85.0
Rafael Nadal,Grass,4.0,True,106.0
Marcos Baghdatis,Grass,3.0,False,86.0
Rafael Nadal,Grass,7.0,True,93.0
Rafael Nadal,Grass,2.0,True,142.0
Rafael Nadal,Grass,3.0,True,94.0
Rafael Nadal,Hard,3.0,False,53.0
Novak Djokovic,Hard,8.0,True,89.0
Rafael Nadal,Hard,3.0,False,145.0
Marin Cilic,Hard,20.0,True,157.0
Rafael Nadal,Hard,4.0,False,139.0
Roger Federer,Hard,20.0,True,150.0
Rafael Nadal,Hard,3.0,False,71.0
Tomas Berdych,Hard,11.0,True,98.0
Rafael Nadal,Hard,1.0,False,88.0
Stan Wawrinka,Hard,19.0,True,116.0
Rafael Nadal,Hard,10.0,False,176.0
Novak Djokovic,Hard,9.0,True,193.0
Rafael Nadal,Hard,2.0,False,75.0
David Ferrer,Hard,8.0,True,102.0
Rafael Nadal,Hard,1.0,False,75.0
Andy Murray,Hard,12.0,True,94.0
Rafael Nadal,Hard,2.0,False,57.0
Jo Wilfried Tsonga,Hard,18.0,True,89.0
Rafael Nadal,Hard,1.0,False,73.0
Fernando Gonzalez,Hard,10.0,True,89.0
Rafael Nadal,Hard,5.0,False,152.0
Lleyton Hewitt,Hard,18.0,True,154.0
Rafael Nadal,Hard,1.0,False,96.0
Lleyton Hewitt,Hard,9.0,True,111.0
Rafael Nadal,Clay,3.0,False,71.0
Novak Djokovic,Clay,3.0,True,102.0
Rafael Nadal,Clay,3.0,False,128.0
Rafael Nadal,Hard,4.0,False,62.0
Juan Martin Del Potro,Hard,2.0,True,74.0
Rafael Nadal,Hard,1.0,False,156.0
Rafael Nadal,Hard,5.0,False,152.0
Fabio Fognini,Hard,2.0,True,154.0
Rafael Nadal,Hard,2.0,False,122.0
Novak Djokovic,Hard,7.0,True,146.0
Rafael Nadal,Hard,4.0,False,75.0
Juan Martin Del Potro,Hard,6.0,True,100.0
Rafael Nadal,Hard,7.0,False,126.0
Andy Murray,Hard,21.0,True,149.0
Rafael Nadal,Hard,2.0,False,122.0
David Ferrer,Hard,5.0,True,141.0
Rafael Nadal,Hard,1.0,False,112.0
Mikhail Youzhny,Hard,7.0,True,139.0
Rafael Nadal,Hard,3.0,False,96.0
James Blake,Hard,10.0,True,121.0
Rafael Nadal,Hard,0.0,False,57.0
Andy Roddick,Hard,10.0,True,91.0
Rafael Nadal,Hard,3.0,False,105.0
Rafael Nadal,Grass,10.0,False,117.0
Roger Federer,Grass,14.0,True,126.0
Rafael Nadal,Grass,9.0,False,191.0
Novak Djokovic,Grass,23.0,True,195.0
Rafael Nadal,Grass,23.0,False,198.0
Rafael Nadal,Grass,9.0,False,118.0
Rafael Nadal,Grass,11.0,False,137.0
Rafael Nadal,Grass,6.0,False,113.0
Rafael Nadal,Grass,19.0,False,137.0
Rafael Nadal,Grass,5.0,False,82.0
Novak Djokovic,Grass,7.0,True,95.0
Rafael Nadal,Grass,1.0,False,158.0
Roger Federer,Grass,24.0,True,165.0
Rafael Nadal,Grass,9.0,False,113.0
Roger Federer,Grass,13.0,True,133.0
Rafael Nadal,Grass,11.0,False,104.0
Rafael Nadal,Grass,2.0,False,80.0
Ivo Karlovic,Grass,38.0,False,145.0
Stan Wawrinka,Grass,17.0,False,118.0
Marin Cilic,Clay,13.0,True,106.0
Feliciano Lopez,Clay,16.0,True,126.0
Milos Raonic,Hard,29.0,True,116.0
Sam Querrey,Grass,14.0,True,120.0
John Isner,Hard,47.0,False,147.0
Fabio Fognini,Hard,16.0,False,109.0
Stan Wawrinka,Grass,17.0,False,156.0
Milos Raonic,Grass,13.0,True,101.0
Janko Tipsarevic,Hard,4.0,False,87.0
Marin Cilic,Hard,14.0,False,137.0
Tomas Berdych,Hard,19.0,True,139.0
Novak Djokovic,Clay,7.0,True,153.0
Gael Monfils,Clay,21.0,True,152.0
Roger Federer,Clay,9.0,True,100.0
Kei Nishikori,Hard,6.0,True,142.0
Juan Martin Del Potro,Hard,11.0,True,110.0
Novak Djokovic,Hard,7.0,True,91.0
Marin Cilic,Hard,14.0,False,123.0
Kei Nishikori,Hard,2.0,False,80.0
Roger Federer,Hard,11.0,True,119.0
Jo Wilfried Tsonga,Hard,17.0,True,145.0
Feliciano Lopez,Hard,13.0,True,85.0
Tommy Robredo,Clay,6.0,True,120.0
Roger Federer,Hard,10.0,True,87.0
Stan Wawrinka,Hard,12.0,True,189.0
Tommy Robredo,Hard,12.0,True,150.0
Roger Federer,Grass,11.0,True,98.0
Nikolay Davydenko,Grass,3.0,True,98.0
Janko Tipsarevic,Hard,10.0,False,104.0
Andreas Seppi,Hard,13.0,True,109.0
Feliciano Lopez,Hard,26.0,True,173.0
Tommy Haas,Hard,20.0,True,132.0
Novak Djokovic,Hard,6.0,True,105.0
Juan Martin Del Potro,Hard,20.0,True,95.0
Jurgen Melzer,Hard,3.0,True,104.0
Tomas Berdych,Hard,11.0,True,141.0
Novak Djokovic,Grass,13.0,True,93.0
Marin Cilic,Grass,21.0,True,145.0
Kei Nishikori,Grass,8.0,True,95.0
Juan Martin Del Potro,Clay,11.0,False,121.0
Guillermo Garcia Lopez,Clay,0.0,False,129.0
Tomas Berdych,Clay,7.0,False,90.0
John Isner,Clay,14.0,False,134.0
Feliciano Lopez,Grass,18.0,False,122.0
David Ferrer,Grass,3.0,False,111.0
Marcos Baghdatis,Grass,14.0,False,157.0
Juan Martin Del Potro,Hard,13.0,True,147.0
Andy Murray,Clay,5.0,True,90.0
Kei Nishikori,Hard,6.0,True,120.0
Novak Djokovic,Grass,2.0,True,90.0
Kei Nishikori,Hard,3.0,False,109.0
Tomas Berdych,Hard,5.0,True,111.0
Sam Querrey,Hard,9.0,True,112.0
Marin Cilic,Hard,14.0,True,167.0
Juan Carlos Ferrero,Hard,3.0,False,154.0
Gilles Simon,Clay,0.0,False,81.0
James Blake,Clay,3.0,False,59.0
Marin Cilic,Clay,6.0,False,115.0
Tommy Robredo,Clay,4.0,False,74.0
Philipp Kohlschreiber,Hard,4.0,False,92.0
Janko Tipsarevic,Grass,3.0,False,92.0
Stan Wawrinka,Hard,16.0,True,130.0
Milos Raonic,Hard,13.0,True,92.0
Tomas Berdych,Hard,20.0,True,103.0
Radek Stepanek,Hard,3.0,True,175.0
Novak Djokovic,Hard,1.0,True,35.0
Tommy Robredo,Hard,7.0,True,88.0
Stan Wawrinka,Clay,19.0,True,150.0
Jo Wilfried Tsonga,Clay,1.0,True,98.0
Fabio Fognini,Clay,3.0,True,161.0
Andy Murray,Clay,12.0,True,171.0
Mikhail Youzhny,Clay,3.0,True,114.0
Juan Martin Del Potro,Clay,7.0,True,95.0
Novak Djokovic,Hard,3.0,True,159.0
Julien Benneteau,Hard,4.0,True,114.0
Mikhail Youzhny,Grass,4.0,True,103.0
Novak Djokovic,Grass,4.0,True,89.0
Jurgen Melzer,Grass,17.0,True,164.0
Andy Murray,Grass,17.0,True,93.0
Radek Stepanek,Grass,15.0,True,172.0
Marin Cilic,Hard,25.0,True,152.0
Milos Raonic,Grass,37.0,True,129.0
Novak Djokovic,Clay,4.0,True,85.0
Juan Martin Del Potro,Hard,16.0,True,121.0
Tomas Berdych,Hard,12.0,True,94.0
Tomas Berdych,Hard,7.0,True,83.0
Tomas Berdych,Hard,12.0,True,116.0
Guillermo Garcia Lopez,Hard,8.0,False,102.0
Tomas Berdych,Hard,20.0,True,105.0
Juan Martin Del Potro,Hard,7.0,False,75.0
Tomas Berdych,Hard,10.0,True,99.0
Fabio Fognini,Hard,3.0,False,73.0
Tomas Berdych,Hard,2.0,True,31.0
Tomas Berdych,Hard,15.0,True,120.0
Tomas Berdych,Hard,13.0,True,93.0
Tomas Berdych,Hard,15.0,True,97.0
Tomas Berdych,Hard,8.0,True,115.0
Tomas Berdych,Hard,18.0,True,140.0
Tomas Berdych,Hard,8.0,True,102.0
Tomas Berdych,Hard,9.0,True,102.0
Jurgen Melzer,Hard,5.0,False,78.0
Tomas Berdych,Hard,17.0,True,107.0
Tomas Berdych,Hard,8.0,True,97.0
Tomas Berdych,Hard,5.0,True,93.0
Tomas Berdych,Hard,13.0,True,93.0
Tomas Berdych,Hard,10.0,True,128.0
David Ferrer,Hard,2.0,False,119.0
Tomas Berdych,Hard,5.0,True,104.0
Tomas Berdych,Hard,8.0,True,101.0
Tomas Berdych,Hard,13.0,True,97.0
Jurgen Melzer,Hard,3.0,False,61.0
Tomas Berdych,Hard,7.0,True,124.0
Tomas Berdych,Hard,21.0,True,94.0
Tomas Berdych,Hard,27.0,True,161.0
Nicolas Almagro,Hard,16.0,False,145.0
Tomas Berdych,Hard,2.0,True,88.0
Tomas Berdych,Hard,10.0,True,133.0
Philipp Kohlschreiber,Hard,13.0,False,108.0
Tomas Berdych,Hard,9.0,True,103.0
Richard Gasquet,Hard,10.0,False,78.0
Tomas Berdych,Hard,2.0,True,91.0
Tomas Berdych,Hard,9.0,True,105.0
Tomas Berdych,Hard,11.0,True,102.0
Tomas Berdych,Hard,10.0,True,136.0
Stan Wawrinka,Hard,9.0,False,119.0
Tomas Berdych,Hard,10.0,True,105.0
Tomas Berdych,Hard,9.0,True,83.0
Tomas Berdych,Hard,15.0,True,130.0
Tomas Berdych,Hard,10.0,True,90.0
Tomas Berdych,Hard,4.0,True,115.0
Tomas Berdych,Hard,8.0,True,87.0
Tomas Berdych,Hard,24.0,True,147.0
Tomas Berdych,Hard,18.0,True,147.0
Tomas Berdych,Clay,5.0,True,128.0
Tomas Berdych,Clay,6.0,True,90.0
Tomas Berdych,Clay,11.0,True,107.0
Tomas Berdych,Clay,5.0,True,101.0
David Ferrer,Clay,4.0,False,88.0
Tomas Berdych,Clay,3.0,True,95.0
Tomas Berdych,Clay,13.0,True,148.0
Radek Stepanek,Clay,6.0,False,131.0
Tomas Berdych,Clay,1.0,True,143.0
Tomas Berdych,Clay,15.0,True,100.0
Tomas Berdych,Clay,5.0,True,146.0
Tomas Berdych,Clay,12.0,True,130.0
Tomas Berdych,Clay,11.0,True,95.0
John Isner,Clay,7.0,False,74.0
Tomas Berdych,Clay,6.0,True,97.0
Tomas Berdych,Clay,8.0,True,90.0
Tomas Berdych,Clay,17.0,True,118.0
Tomas Berdych,Clay,5.0,True,105.0
Tomas Berdych,Clay,9.0,True,92.0
John Isner,Clay,9.0,False,54.0
Tomas Berdych,Clay,10.0,True,104.0
Andy Murray,Clay,14.0,False,84.0
Tomas Berdych,Clay,8.0,True,92.0
Mikhail Youzhny,Clay,1.0,False,59.0
Tomas Berdych,Clay,8.0,True,78.0
Tomas Berdych,Clay,7.0,True,99.0
Feliciano Lopez,Clay,4.0,False,69.0
Tomas Berdych,Clay,6.0,True,93.0
Tomas Berdych,Clay,3.0,True,26.0
Tomas Berdych,Clay,3.0,True,103.0
Tomas Berdych,Hard,9.0,True,108.0
Tomas Berdych,Hard,13.0,True,101.0
Tomas Berdych,Hard,9.0,True,105.0
Jurgen Melzer,Hard,4.0,False,75.0
Tomas Berdych,Hard,11.0,True,153.0
Guillermo Garcia Lopez,Hard,11.0,False,135.0
Tomas Berdych,Hard,10.0,True,108.0
Lleyton Hewitt,Hard,2.0,False,84.0
Tomas Berdych,Hard,10.0,True,161.0
Tomas Berdych,Hard,14.0,True,91.0
Tomas Berdych,Hard,9.0,True,90.0
Tomas Berdych,Hard,10.0,True,93.0
Tomas Berdych,Hard,11.0,True,93.0
Julien Benneteau,Hard,5.0,False,63.0
Tomas Berdych,Hard,17.0,True,119.0
Tomas Berdych,Hard,13.0,True,84.0
Tomas Berdych,Hard,10.0,True,154.0
Sam Querrey,Hard,22.0,False,130.0
Tomas Berdych,Hard,17.0,True,100.0
Nicolas Almagro,Hard,9.0,False,76.0
Tomas Berdych,Hard,14.0,True,119.0
Roger Federer,Hard,7.0,False,106.0
Tomas Berdych,Hard,7.0,True,98.0
Tomas Berdych,Hard,10.0,True,91.0
Fabio Fognini,Hard,5.0,False,58.0
Tomas Berdych,Hard,6.0,True,119.0
Tomas Berdych,Hard,17.0,True,144.0
Tomas Berdych,Hard,9.0,True,106.0
Tomas Berdych,Hard,13.0,True,92.0
Tomas Berdych,Hard,10.0,True,92.0
Tomas Berdych,Hard,12.0,True,110.0
Tomas Berdych,Hard,18.0,True,164.0
Tomas Berdych,Hard,21.0,True,117.0
Philipp Kohlschreiber,Hard,11.0,False,101.0
Tomas Berdych,Hard,13.0,True,92.0
Tomas Berdych,Hard,15.0,True,136.0
Tomas Berdych,Hard,12.0,True,118.0
Tomas Berdych,Hard,10.0,True,143.0
Mikhail Youzhny,Hard,9.0,False,118.0
Tomas Berdych,Hard,23.0,True,132.0
Tomas Berdych,Grass,12.0,True,116.0
Tomas Berdych,Grass,19.0,True,134.0
Tomas Berdych,Grass,3.0,True,96.0
David Ferrer,Grass,3.0,False,72.0
Tomas Berdych,Grass,15.0,True,143.0
Tomas Berdych,Grass,1.0,True,53.0
Novak Djokovic,Grass,1.0,False,40.0
Tomas Berdych,Grass,14.0,True,158.0
Tomas Berdych,Grass,13.0,True,87.0
Tomas Berdych,Grass,13.0,True,130.0
Tomas Berdych,Grass,6.0,True,171.0
Tomas Berdych,Grass,10.0,True,111.0
Tomas Berdych,Grass,16.0,True,155.0
Tomas Berdych,Grass,13.0,True,97.0
Tomas Berdych,Grass,14.0,True,136.0
Tomas Berdych,Grass,22.0,True,153.0
Tomas Berdych,Grass,25.0,True,129.0
Tomas Berdych,Grass,6.0,True,105.0
Tomas Berdych,Grass,15.0,True,103.0
Tomas Berdych,Grass,24.0,True,164.0
Tomas Berdych,Grass,12.0,True,90.0
Tomas Berdych,Grass,10.0,True,88.0
Julien Benneteau,Grass,7.0,False,51.0
Tomas Berdych,Grass,16.0,True,92.0
Tomas Berdych,Grass,12.0,True,112.0
Tomas Berdych,Grass,9.0,True,99.0
Tomas Berdych,Grass,34.0,True,184.0
Tomas Berdych,Grass,20.0,True,147.0
Tomas Berdych,Grass,12.0,True,127.0
Roger Federer,Grass,14.0,False,118.0
Tomas Berdych,Grass,11.0,True,106.0
Novak Djokovic,Grass,9.0,False,84.0
Tomas Berdych,Grass,9.0,True,87.0
Tomas Berdych,Grass,15.0,True,109.0
Tomas Berdych,Grass,13.0,True,94.0
Nikolay Davydenko,Grass,5.0,False,60.0
Tomas Berdych,Grass,26.0,True,152.0
Tomas Berdych,Grass,13.0,True,131.0
Tomas Berdych,Grass,14.0,True,103.0
Tomas Berdych,Grass,24.0,True,162.0
Tomas Berdych,Grass,15.0,True,113.0
Tomas Berdych,Grass,15.0,True,124.0
Tomas Berdych,Grass,13.0,True,99.0
Tomas Berdych,Grass,15.0,True,190.0
Tomas Berdych,Grass,17.0,True,164.0
Tommy Haas,Grass,24.0,False,174.0
Tomas Berdych,Grass,19.0,True,155.0
Tomas Berdych,Grass,7.0,True,80.0
Tomas Berdych,Hard,4.0,False,85.0
Roger Federer,Hard,15.0,True,105.0
Tomas Berdych,Hard,13.0,False,66.0
Roger Federer,Hard,8.0,True,85.0
Tomas Berdych,Hard,9.0,False,89.0
Roger Federer,Hard,10.0,True,109.0
Tomas Berdych,Hard,6.0,False,118.0
Andy Murray,Hard,16.0,True,139.0
Tomas Berdych,Hard,21.0,False,142.0
Stan Wawrinka,Hard,18.0,True,143.0
Tomas Berdych,Hard,8.0,False,86.0
Novak Djokovic,Hard,10.0,True,118.0
Tomas Berdych,Hard,6.0,False,80.0
Novak Djokovic,Hard,10.0,True,107.0
Tomas Berdych,Hard,4.0,False,86.0
Tomas Berdych,Hard,7.0,False,151.0
Roger Federer,Hard,20.0,True,159.0
Tomas Berdych,Hard,7.0,False,85.0
Roger Federer,Hard,11.0,True,105.0
Tomas Berdych,Hard,6.0,False,118.0
Nikolay Davydenko,Hard,8.0,True,139.0
Tomas Berdych,Hard,3.0,False,106.0
Gilles Simon,Hard,6.0,True,135.0
Tomas Berdych,Hard,4.0,False,51.0
Tomas Berdych,Hard,12.0,False,57.0
Andre Agassi,Hard,7.0,True,87.0
Tomas Berdych,Clay,24.0,False,179.0
Tomas Berdych,Clay,4.0,False,69.0
Novak Djokovic,Clay,0.0,True,93.0
Tomas Berdych,Clay,7.0,False,102.0
Jo Wilfried Tsonga,Clay,13.0,True,126.0
Tomas Berdych,Clay,3.0,False,66.0
Tomas Berdych,Clay,11.0,False,174.0
Gael Monfils,Clay,26.0,True,189.0
Tomas Berdych,Clay,12.0,False,127.0
Juan Martin Del Potro,Clay,8.0,True,133.0
Tomas Berdych,Clay,16.0,False,154.0
Tomas Berdych,Clay,21.0,False,140.0
Tomas Berdych,Clay,18.0,False,138.0
Tomas Berdych,Clay,12.0,False,143.0
Tomas Berdych,Clay,4.0,False,84.0
Guillermo Garcia Lopez,Clay,4.0,True,110.0
Tomas Berdych,Clay,7.0,False,74.0
Roger Federer,Clay,9.0,True,97.0
Tomas Berdych,Clay,2.0,False,54.0
David Nalbandian,Clay,5.0,True,85.0
Tomas Berdych,Clay,4.0,False,104.0
